Id,Age,Income,Emp_length,Amount,Rate,Status,Percent_income,Default,Cred_length,Home_MORTGAGE,Home_OTHER,Home_OWN,Home_RENT,Intent_DEBTCONSOLIDATION,Intent_EDUCATION,Intent_HOMEIMPROVEMENT,Intent_MEDICAL,Intent_PERSONAL,Intent_VENTURE
30449,41,50000,0.0,7000,12.87,0,0.14,1,12,False,False,False,True,False,False,False,False,True,False
30450,39,50400,4.0,7000,11.86,0,0.14,0,11,False,False,False,True,False,True,False,False,False,False
30451,38,52000,6.0,7000,5.99,0,0.13,0,11,False,False,False,True,False,True,False,False,False,False
30452,36,55000,2.0,12000,,0,0.22,0,13,True,False,False,False,False,False,False,False,True,False
30453,39,53800,1.0,7000,9.62,0,0.13,0,15,False,False,False,True,False,False,True,False,False,False
30454,39,55000,3.0,13000,13.98,0,0.24,0,14,False,False,True,False,False,False,True,False,False,False
30455,36,49000,6.0,7000,10.74,1,0.14,0,16,False,False,False,True,False,False,True,False,False,False
30456,36,55000,5.0,7000,6.92,0,0.13,0,16,False,False,False,True,False,False,False,False,False,True
30457,41,58500,17.0,7150,15.99,1,0.12,1,16,False,False,False,True,False,False,False,False,True,False
30458,37,60000,4.0,7175,7.9,0,0.12,0,14,False,False,False,True,False,False,False,False,False,True
30459,44,55000,2.0,5000,7.51,0,0.09,0,11,True,False,False,False,False,True,False,False,False,False
30460,39,23000,,7200,,1,0.31,0,17,False,False,False,True,False,False,False,True,False,False
30461,40,55000,2.0,3600,6.39,0,0.07,0,14,True,False,False,False,False,False,False,False,False,True
30462,38,24000,5.0,7200,10.65,0,0.3,0,14,False,False,False,True,False,False,False,True,False,False
30463,36,25200,3.0,7200,7.29,0,0.29,0,11,False,False,False,True,False,False,False,True,False,False
30464,44,29088,3.0,7200,11.71,0,0.25,0,17,False,False,False,True,True,False,False,False,False,False
30465,40,55000,2.0,8000,11.36,0,0.15,0,17,False,False,True,False,False,False,True,False,False,False
30466,48,55000,7.0,10000,,0,0.18,1,11,True,False,False,False,False,False,True,False,False,False
30467,43,55000,17.0,2000,12.53,0,0.04,0,11,False,False,True,False,False,False,False,False,False,True
30468,38,55000,3.0,14000,13.22,0,0.25,0,13,True,False,False,False,False,False,False,True,False,False
30469,36,55000,6.0,9000,,0,0.16,0,16,False,False,True,False,False,False,False,True,False,False
30470,37,29000,5.0,7200,19.03,1,0.25,1,14,False,False,False,True,False,False,False,False,True,False
30471,37,49000,3.0,4000,15.65,1,0.08,0,17,True,False,False,False,False,False,False,True,False,False
30472,42,40000,0.0,7200,10.75,0,0.18,0,17,False,False,False,True,True,False,False,False,False,False
30473,37,45000,1.0,7200,9.63,0,0.16,0,14,False,False,False,True,False,False,False,True,False,False
30474,36,50000,6.0,7200,13.98,0,0.14,0,15,False,False,False,True,False,False,False,False,False,True
30475,36,49074,3.0,8000,15.68,1,0.16,1,14,True,False,False,False,True,False,False,False,False,False
30476,36,60000,1.0,7200,,0,0.12,1,12,False,False,False,True,False,False,False,False,True,False
30477,42,60000,3.0,7200,5.79,0,0.12,0,11,False,False,False,True,False,False,True,False,False,False
30478,37,55236,9.0,6500,6.03,0,0.12,0,16,True,False,False,False,False,False,False,False,False,True
30479,42,55308,8.0,2000,11.49,0,0.04,0,15,False,False,True,False,False,False,False,False,False,True
30480,37,66560,11.0,7200,10.0,0,0.11,0,15,False,False,False,True,True,False,False,False,False,False
30481,36,55500,15.0,7875,11.99,0,0.14,0,12,True,False,False,False,False,True,False,False,False,False
30482,38,55550,1.0,22500,7.49,0,0.41,0,12,True,False,False,False,False,False,True,False,False,False
30483,37,55900,1.0,17000,8.7,0,0.3,0,12,True,False,False,False,False,False,False,False,True,False
30484,39,49993,10.0,12600,16.89,1,0.25,0,15,True,False,False,False,True,False,False,False,False,False
30485,48,56000,7.0,15000,6.99,0,0.27,0,14,True,False,False,False,True,False,False,False,False,False
30486,36,95000,3.0,7375,8.94,0,0.08,0,15,False,False,False,True,False,False,False,False,False,True
30487,46,56000,1.0,6000,,0,0.11,0,16,True,False,False,False,False,True,False,False,False,False
30488,43,19440,1.0,7500,9.01,1,0.39,0,11,False,False,False,True,False,False,True,False,False,False
30489,39,56000,14.0,10000,12.73,0,0.18,1,12,True,False,False,False,False,False,False,False,True,False
30490,37,25000,6.0,7500,10.99,0,0.3,0,17,False,False,False,True,False,False,False,True,False,False
30491,38,26300,1.0,7500,13.47,1,0.29,0,12,False,False,False,True,True,False,False,False,False,False
30492,37,56000,2.0,13000,9.63,0,0.23,0,17,True,False,False,False,False,False,True,False,False,False
30493,39,56004,1.0,6000,11.36,0,0.11,0,13,True,False,False,False,False,False,True,False,False,False
30494,42,35000,1.0,7500,9.99,0,0.21,0,15,False,False,False,True,False,False,False,True,False,False
30495,38,36000,13.0,7500,11.36,0,0.21,0,13,False,False,False,True,False,True,False,False,False,False
30496,41,36684,0.0,7500,10.96,0,0.2,0,14,False,False,False,True,False,False,False,True,False,False
30497,36,56400,0.0,20000,13.57,0,0.35,1,12,False,False,True,False,False,False,False,False,True,False
30498,41,38500,6.0,7500,8.49,0,0.19,0,12,False,False,False,True,False,False,False,True,False,False
30499,37,56500,4.0,10000,,0,0.18,0,13,True,False,False,False,False,True,False,False,False,False
30500,36,56500,7.0,12000,7.49,0,0.21,0,17,True,False,False,False,False,False,False,False,False,True
30501,36,56650,16.0,12000,13.72,0,0.21,0,11,True,False,False,False,False,False,False,False,False,True
30502,38,57000,,15000,17.27,0,0.26,0,16,False,False,True,False,False,False,True,False,False,False
30503,43,57000,0.0,2725,,0,0.05,0,12,True,False,False,False,False,True,False,False,False,False
30504,39,57000,16.0,6300,10.99,0,0.11,0,17,True,False,False,False,False,True,False,False,False,False
30505,37,48000,5.0,7500,,0,0.16,0,13,False,False,False,True,False,False,False,False,True,False
30506,37,48000,3.0,7500,16.29,0,0.16,0,14,False,False,False,True,False,False,False,True,False,False
30507,44,48000,4.0,7500,11.49,0,0.16,0,15,False,False,False,True,False,False,False,True,False,False
30508,50,50000,7.0,7500,,0,0.15,1,16,False,False,False,True,False,False,True,False,False,False
30509,41,57000,11.0,10000,7.51,0,0.18,0,12,True,False,False,False,False,False,False,False,True,False
30510,36,55000,8.0,7500,8.9,0,0.14,0,13,False,False,False,True,False,False,False,False,False,True
30511,39,57000,0.0,3000,9.63,0,0.05,0,14,True,False,False,False,True,False,False,False,False,False
30512,36,51000,2.0,10000,15.68,1,0.2,0,16,True,False,False,False,False,False,False,True,False,False
30513,42,58000,16.0,7500,12.99,0,0.13,0,17,False,False,False,True,True,False,False,False,False,False
30514,41,58000,16.0,7500,11.03,0,0.13,1,16,False,False,False,True,False,False,False,False,True,False
30515,36,54000,2.0,7500,,1,0.14,0,14,False,False,False,True,False,False,True,False,False,False
30516,41,57253,,8500,5.79,0,0.15,0,11,True,False,False,False,True,False,False,False,False,False
30517,46,57359,3.0,9000,6.92,0,0.16,0,14,True,False,False,False,True,False,False,False,False,False
30518,41,62000,3.0,7500,11.36,0,0.12,0,16,False,False,False,True,False,False,False,True,False,False
30519,38,64800,15.0,7500,9.63,0,0.12,0,11,False,False,False,True,False,False,False,False,True,False
30520,38,65000,6.0,7500,12.29,0,0.12,1,13,False,False,False,True,False,False,False,False,True,False
30521,41,67500,3.0,7500,9.88,0,0.11,0,15,False,False,False,True,False,False,True,False,False,False
30522,37,57552,0.0,15000,9.63,0,0.26,0,12,True,False,False,False,True,False,False,False,False,False
30523,36,57600,,4000,,0,0.07,0,15,False,False,True,False,False,True,False,False,False,False
30524,38,57600,2.0,9000,10.99,0,0.16,0,12,True,False,False,False,True,False,False,False,False,False
30525,50,68608,21.0,7500,10.33,0,0.11,0,15,False,False,False,True,False,False,False,False,False,True
30526,36,80000,4.0,7500,11.49,0,0.09,0,15,False,False,False,True,False,True,False,False,False,False
30527,44,57700,4.0,3600,6.99,0,0.06,0,14,True,False,False,False,False,False,False,True,False,False
30528,37,95000,0.0,7500,7.51,0,0.08,0,16,False,False,False,True,True,False,False,False,False,False
30529,41,57996,2.0,15000,9.62,0,0.26,0,12,True,False,False,False,False,False,False,False,True,False
30530,39,57996,10.0,8000,7.88,0,0.14,0,16,True,False,False,False,False,False,True,False,False,False
30531,39,117996,6.0,7500,13.24,1,0.06,1,14,False,False,False,True,False,False,True,False,False,False
30532,48,128000,0.0,7500,17.49,1,0.06,1,11,False,False,False,True,False,True,False,False,False,False
30533,37,178008,12.0,7500,11.14,0,0.04,0,11,False,False,False,True,True,False,False,False,False,False
30534,41,210000,1.0,7500,6.03,0,0.04,0,14,False,False,False,True,False,False,False,False,True,False
30535,41,58000,12.0,1800,7.51,0,0.03,0,12,True,False,False,False,True,False,False,False,False,False
30536,37,780000,9.0,7500,12.18,0,0.01,0,15,False,False,False,True,False,False,True,False,False,False
30537,36,21324,0.0,7550,14.61,1,0.35,0,13,False,False,False,True,True,False,False,False,False,False
30538,44,58000,13.0,6400,16.29,0,0.11,0,13,True,False,False,False,False,False,False,False,False,True
30539,41,34560,8.0,7550,16.89,1,0.22,0,14,False,False,False,True,True,False,False,False,False,False
30540,40,52000,6.0,7000,14.65,1,0.13,0,14,True,False,False,False,False,False,True,False,False,False
30541,40,58000,9.0,8000,18.79,0,0.14,1,12,True,False,False,False,False,True,False,False,False,False
30542,36,80000,0.0,7600,13.49,0,0.1,0,15,False,False,False,True,False,False,False,True,False,False
30543,39,30000,1.0,7675,16.0,1,0.26,1,16,False,False,False,True,False,False,True,False,False,False
30544,37,52700,1.0,7700,,0,0.15,0,13,False,False,False,True,False,False,False,False,False,True
30545,40,63000,4.0,7700,15.23,0,0.12,1,11,False,False,False,True,False,True,False,False,False,False
30546,36,58000,12.0,21600,6.54,0,0.37,0,14,True,False,False,False,False,False,False,False,True,False
30547,37,29808,4.0,7750,,1,0.26,1,17,False,False,False,True,False,False,False,False,False,True
30548,36,52000,11.0,1500,11.36,1,0.03,0,17,True,False,False,False,False,False,False,False,True,False
30549,43,58000,4.0,9000,13.22,0,0.16,1,14,True,False,False,False,False,True,False,False,False,False
30550,41,58000,6.0,5200,12.87,0,0.09,0,11,True,False,False,False,True,False,False,False,False,False
30551,44,43000,3.0,7800,,0,0.18,0,13,False,False,False,True,True,False,False,False,False,False
30552,46,58000,10.0,6300,11.03,0,0.11,0,13,True,False,False,False,False,False,False,False,True,False
30553,37,52200,2.0,16000,15.25,1,0.31,0,11,True,False,False,False,True,False,False,False,False,False
30554,39,102000,4.0,7800,11.99,0,0.08,0,11,False,False,False,True,False,True,False,False,False,False
30555,42,18000,3.0,8000,6.91,1,0.44,0,17,False,False,False,True,False,False,False,False,False,True
30556,45,59000,5.0,9000,7.9,0,0.15,0,16,True,False,False,False,False,False,False,True,False,False
30557,36,53000,5.0,10000,13.98,1,0.19,0,16,True,False,False,False,False,False,True,False,False,False
30558,39,24000,,8000,13.8,1,0.33,0,12,False,False,False,True,False,False,False,False,False,True
30559,37,59000,3.0,9000,10.25,0,0.15,0,13,True,False,False,False,False,False,True,False,False,False
30560,36,24000,2.0,8000,13.61,1,0.33,0,14,False,False,False,True,True,False,False,False,False,False
30561,37,59000,7.0,11000,,0,0.19,0,17,True,False,False,False,False,False,False,True,False,False
30562,43,25000,6.0,8000,11.99,1,0.32,0,17,False,False,False,True,False,False,False,True,False,False
30563,36,25000,4.0,8000,15.65,1,0.32,0,13,False,False,False,True,False,False,False,True,False,False
30564,36,59004,11.0,10000,7.51,0,0.17,0,15,True,False,False,False,False,False,False,False,False,True
30565,40,59484,13.0,5500,7.14,0,0.09,0,11,True,False,False,False,False,False,False,False,False,True
30566,44,28000,15.0,8000,7.49,0,0.29,0,11,False,False,False,True,False,True,False,False,False,False
30567,36,59617,14.0,21000,15.62,0,0.35,0,13,True,False,False,False,False,False,True,False,False,False
30568,36,59800,20.0,18200,18.25,0,0.3,1,15,True,False,False,False,False,False,False,False,False,True
30569,38,30000,6.0,8000,,0,0.27,0,14,False,False,False,True,False,False,False,True,False,False
30570,42,30000,5.0,8000,14.96,0,0.27,0,15,False,False,False,True,False,False,False,False,False,True
30571,41,31000,3.0,8000,10.38,0,0.26,0,17,False,False,False,True,False,False,False,False,False,True
30572,39,60000,1.0,17000,14.65,0,0.28,1,14,True,False,False,False,False,True,False,False,False,False
30573,48,32000,4.0,8000,6.62,0,0.25,0,14,False,False,False,True,False,False,False,True,False,False
30574,45,32000,0.0,8000,10.99,0,0.25,0,12,False,False,False,True,True,False,False,False,False,False
30575,36,60000,7.0,17050,12.69,0,0.28,0,14,True,False,False,False,True,False,False,False,False,False
30576,37,33600,3.0,8000,,0,0.24,0,17,False,False,False,True,False,False,False,False,True,False
30577,36,33996,12.0,8000,,0,0.24,0,15,False,False,False,True,False,False,False,False,True,False
30578,36,34000,2.0,8000,,0,0.24,0,16,False,False,False,True,True,False,False,False,False,False
30579,39,35000,8.0,8000,13.22,0,0.23,1,14,False,False,False,True,False,True,False,False,False,False
30580,47,30000,5.0,8000,12.18,1,0.27,0,11,False,False,False,True,True,False,False,False,False,False
30581,39,60000,6.0,12800,6.62,0,0.21,0,14,True,False,False,False,True,False,False,False,False,False
30582,36,30500,3.0,8000,11.11,1,0.26,0,13,False,False,False,True,False,False,True,False,False,False
30583,36,31000,2.0,8000,14.11,1,0.26,0,12,False,False,False,True,False,False,False,True,False,False
30584,37,54000,1.0,3500,16.89,1,0.06,1,13,True,False,False,False,False,True,False,False,False,False
30585,42,60000,1.0,8000,5.42,0,0.13,0,13,True,False,False,False,False,False,False,True,False,False
30586,40,60000,2.0,14400,5.42,0,0.24,0,12,True,False,False,False,False,False,True,False,False,False
30587,46,60000,18.0,4100,13.49,0,0.07,1,11,False,False,True,False,False,True,False,False,False,False
30588,38,60000,22.0,2700,11.99,0,0.04,0,15,True,False,False,False,False,False,False,False,False,True
30589,40,32000,2.0,8000,14.96,1,0.25,1,17,False,False,False,True,True,False,False,False,False,False
30590,39,33100,3.0,8000,14.26,1,0.24,1,12,False,False,False,True,True,False,False,False,False,False
30591,39,39996,9.0,8000,7.14,0,0.2,0,16,False,False,False,True,False,True,False,False,False,False
30592,50,60000,8.0,2000,7.49,0,0.03,0,15,True,False,False,False,True,False,False,False,False,False
30593,41,60000,3.0,16800,17.99,0,0.28,1,16,True,False,False,False,False,False,False,False,True,False
30594,38,60000,7.0,8000,10.99,0,0.13,0,13,True,False,False,False,True,False,False,False,False,False
30595,36,34000,0.0,8000,17.74,1,0.24,0,17,False,False,False,True,False,False,True,False,False,False
30596,37,42000,5.0,8000,12.69,0,0.19,0,15,False,False,False,True,True,False,False,False,False,False
30597,39,60000,22.0,4000,10.59,0,0.07,0,12,True,False,False,False,False,False,False,False,True,False
30598,46,60000,7.0,3600,6.99,0,0.06,0,12,True,False,False,False,False,True,False,False,False,False
30599,40,60000,1.0,3500,12.99,0,0.06,1,14,True,False,False,False,False,False,True,False,False,False
30600,37,43000,0.0,8000,11.49,0,0.19,0,13,False,False,False,True,False,False,False,True,False,False
30601,43,60000,3.0,18000,10.99,0,0.3,0,11,True,False,False,False,False,False,False,False,False,True
30602,39,44000,5.0,8000,12.53,0,0.18,0,14,False,False,False,True,False,False,False,True,False,False
30603,39,60000,7.0,6800,17.49,0,0.11,1,14,False,False,True,False,False,False,False,False,False,True
30604,48,60000,8.0,8000,10.37,0,0.13,0,17,True,False,False,False,False,False,False,True,False,False
30605,37,45000,1.0,8000,10.74,0,0.18,0,17,False,False,False,True,False,True,False,False,False,False
30606,41,39000,2.0,8000,14.84,1,0.21,1,14,False,False,False,True,False,False,False,False,True,False
30607,38,60000,,12000,7.66,0,0.2,0,15,True,False,False,False,True,False,False,False,False,False
30608,37,45000,0.0,8000,9.63,0,0.18,0,17,False,False,False,True,False,True,False,False,False,False
30609,36,60000,0.0,10225,17.51,0,0.17,1,13,False,False,True,False,False,False,False,False,True,False
30610,42,60000,4.0,8850,10.37,0,0.15,0,16,True,False,False,False,False,False,True,False,False,False
30611,37,47004,5.0,8000,,0,0.17,0,12,False,False,False,True,False,True,False,False,False,False
30612,41,48000,7.0,8000,5.99,0,0.17,0,15,False,False,False,True,False,True,False,False,False,False
30613,48,60000,0.0,2500,7.29,0,0.04,0,11,True,False,False,False,True,False,False,False,False,False
30614,41,60000,18.0,4900,14.09,0,0.08,1,12,True,False,False,False,False,True,False,False,False,False
30615,36,50000,4.0,8000,17.49,0,0.16,1,14,False,False,False,True,False,False,False,False,True,False
30616,43,50000,,8000,7.49,0,0.16,0,16,False,False,False,True,False,False,True,False,False,False
30617,37,50000,5.0,8000,10.99,0,0.16,0,16,False,False,False,True,False,False,True,False,False,False
